date,OT,1,2,3,4,5,6,7,8,9,10
2010-01-17 21:20:00,84.0,87.0,211.0,211.0,128.0,225.0,184.0,69.0,67.0,138.0,164.0
2010-01-17 21:25:00,66.0,67.0,189.0,180.0,76.0,214.0,162.0,72.0,69.0,124.0,137.0
2010-01-17 21:30:00,60.0,60.0,187.0,187.0,111.0,211.0,172.0,65.0,65.0,159.0,137.0
2010-01-17 21:35:00,60.0,58.0,153.0,154.0,99.0,190.0,148.0,66.0,67.0,133.0,136.0
2010-01-17 21:40:00,53.0,53.0,162.0,154.0,88.0,177.0,136.0,60.0,61.0,129.0,130.0
2010-01-17 21:45:00,46.0,49.0,183.0,183.0,107.0,206.0,170.0,54.0,56.0,144.0,159.0
2010-01-17 21:50:00,53.0,55.0,186.0,184.0,96.0,191.0,151.0,50.0,51.0,131.0,128.0
2010-01-17 21:55:00,58.0,53.0,141.0,142.0,100.0,158.0,122.0,60.0,59.0,121.0,100.0
2010-01-17 22:00:00,39.0,36.0,183.0,179.0,82.0,187.0,149.0,48.0,50.0,121.0,104.0
2010-01-17 22:05:00,59.0,62.0,152.0,151.0,83.0,186.0,145.0,36.0,38.0,104.0,118.0
2010-01-17 22:10:00,59.0,58.0,183.0,183.0,95.0,205.0,168.0,46.0,45.0,107.0,103.0
2010-01-17 22:15:00,58.0,58.0,158.0,164.0,90.0,171.0,121.0,45.0,50.0,97.0,97.0
2010-01-17 22:20:00,51.0,55.0,154.0,146.0,81.0,181.0,136.0,54.0,56.0,99.0,105.0
2010-01-17 22:25:00,44.0,42.0,148.0,151.0,80.0,154.0,116.0,45.0,43.0,101.0,100.0
2010-01-17 22:30:00,41.0,37.0,119.0,125.0,71.0,129.0,100.0,48.0,48.0,94.0,85.0
2010-01-17 22:35:00,34.0,37.0,111.0,119.0,78.0,126.0,84.0,47.0,45.0,83.0,76.0
2010-01-17 22:40:00,31.0,29.0,98.0,102.0,75.0,125.0,97.0,35.0,36.0,87.0,89.0
2010-01-17 22:45:00,31.0,32.0,110.0,106.0,49.0,107.0,74.0,38.0,38.0,64.0,89.0
2010-01-17 22:50:00,28.0,29.0,96.0,95.0,54.0,99.0,69.0,42.0,40.0,72.0,69.0
2010-01-17 22:55:00,25.0,24.0,87.0,87.0,64.0,111.0,82.0,26.0,27.0,68.0,75.0
2010-01-17 23:00:00,40.0,39.0,91.0,91.0,73.0,90.0,73.0,37.0,37.0,78.0,64.0
2010-01-17 23:05:00,28.0,29.0,96.0,103.0,43.0,98.0,67.0,32.0,35.0,68.0,70.0
2010-01-17 23:10:00,32.0,30.0,88.0,89.0,60.0,108.0,78.0,24.0,24.0,77.0,76.0
2010-01-17 23:15:00,42.0,42.0,121.0,119.0,54.0,135.0,109.0,30.0,31.0,72.0,54.0
2010-01-17 23:20:00,31.0,30.0,115.0,112.0,45.0,115.0,82.0,30.0,31.0,72.0,74.0
2010-01-17 23:25:00,31.0,29.0,102.0,97.0,56.0,106.0,90.0,18.0,18.0,73.0,78.0
2010-01-17 23:30:00,17.0,15.0,97.0,99.0,46.0,105.0,82.0,34.0,33.0,78.0,70.0
2010-01-17 23:35:00,28.0,28.0,84.0,81.0,46.0,100.0,72.0,31.0,32.0,77.0,54.0
2010-01-17 23:40:00,23.0,21.0,81.0,81.0,53.0,92.0,69.0,27.0,27.0,65.0,65.0
2010-01-17 23:45:00,17.0,17.0,72.0,75.0,37.0,89.0,68.0,24.0,25.0,63.0,57.0
2010-01-17 23:50:00,25.0,25.0,70.0,77.0,38.0,81.0,56.0,27.0,25.0,67.0,62.0
2010-01-17 23:55:00,14.0,13.0,67.0,67.0,46.0,75.0,59.0,32.0,31.0,72.0,54.0
2010-01-18 00:00:00,13.0,13.0,105.0,105.0,53.0,105.0,79.0,53.0,53.0,79.0,132.0
2010-01-18 00:05:00,16.0,16.0,108.0,108.0,53.0,108.0,80.0,53.0,53.0,80.0,134.0
2010-01-18 00:10:00,11.0,11.0,110.0,110.0,55.0,110.0,83.0,55.0,55.0,83.0,138.0
2010-01-18 00:15:00,19.0,18.0,71.0,67.0,33.0,80.0,51.0,18.0,18.0,55.0,42.0
2010-01-18 00:20:00,19.0,19.0,63.0,66.0,30.0,73.0,46.0,18.0,18.0,51.0,43.0
2010-01-18 00:25:00,21.0,21.0,50.0,47.0,33.0,50.0,34.0,19.0,20.0,54.0,29.0
2010-01-18 00:30:00,26.0,26.0,49.0,52.0,24.0,65.0,43.0,15.0,13.0,51.0,48.0
2010-01-18 00:35:00,19.0,18.0,57.0,53.0,29.0,50.0,34.0,13.0,12.0,54.0,39.0
2010-01-18 00:40:00,13.0,14.0,61.0,62.0,27.0,65.0,51.0,16.0,16.0,64.0,41.0
2010-01-18 00:45:00,12.0,13.0,49.0,49.0,18.0,57.0,41.0,20.0,18.0,51.0,22.0
2010-01-18 00:50:00,3.0,3.0,53.0,51.0,26.0,51.0,37.0,13.0,13.0,50.0,31.0
2010-01-18 00:55:00,18.0,18.0,56.0,52.0,25.0,62.0,44.0,10.0,10.0,42.0,40.0
2010-01-18 01:00:00,15.0,16.0,57.0,53.0,22.0,66.0,47.0,16.0,16.0,43.0,34.0
2010-01-18 01:05:00,12.0,13.0,53.0,52.0,28.0,66.0,49.0,11.0,12.0,48.0,21.0
2010-01-18 01:10:00,17.0,16.0,46.0,46.0,30.0,45.0,30.0,9.0,9.0,45.0,33.0
2010-01-18 01:15:00,7.0,7.0,47.0,45.0,22.0,43.0,29.0,10.0,10.0,54.0,27.0
2010-01-18 01:20:00,16.0,16.0,41.0,39.0,29.0,48.0,31.0,8.0,9.0,39.0,27.0
2010-01-18 01:25:00,14.0,14.0,36.0,35.0,20.0,36.0,25.0,12.0,12.0,44.0,24.0
2010-01-18 01:30:00,9.0,9.0,48.0,49.0,18.0,56.0,41.0,8.0,8.0,46.0,21.0
2010-01-18 01:35:00,6.0,6.0,43.0,42.0,22.0,46.0,32.0,15.0,16.0,45.0,24.0
2010-01-18 01:40:00,9.0,9.0,33.0,35.0,25.0,44.0,28.0,11.0,11.0,50.0,29.0
2010-01-18 01:45:00,13.0,13.0,48.0,45.0,26.0,43.0,23.0,12.0,12.0,42.0,21.0
2010-01-18 01:50:00,13.0,11.0,42.0,43.0,22.0,44.0,30.0,9.0,10.0,38.0,24.0
2010-01-18 01:55:00,8.0,8.0,35.0,36.0,27.0,39.0,27.0,11.0,11.0,49.0,27.0
2010-01-18 02:00:00,5.0,5.0,49.0,49.0,23.0,65.0,46.0,10.0,10.0,38.0,21.0
2010-01-18 02:05:00,12.0,12.0,40.0,43.0,27.0,43.0,35.0,6.0,6.0,45.0,22.0
2010-01-18 02:10:00,10.0,9.0,34.0,34.0,30.0,44.0,28.0,8.0,8.0,32.0,25.0
2010-01-18 02:15:00,12.0,13.0,47.0,48.0,19.0,46.0,27.0,8.0,8.0,38.0,21.0
2010-01-18 02:20:00,14.0,13.0,43.0,41.0,22.0,55.0,36.0,7.0,7.0,48.0,16.0
2010-01-18 02:25:00,14.0,16.0,36.0,34.0,25.0,30.0,20.0,9.0,9.0,46.0,18.0
2010-01-18 02:30:00,18.0,17.0,34.0,41.0,22.0,42.0,29.0,4.0,5.0,42.0,9.0
2010-01-18 02:35:00,10.0,10.0,38.0,36.0,22.0,40.0,27.0,6.0,6.0,48.0,21.0
2010-01-18 02:40:00,8.0,9.0,42.0,43.0,25.0,47.0,40.0,5.0,5.0,43.0,23.0
2010-01-18 02:45:00,18.0,17.0,44.0,46.0,24.0,43.0,27.0,11.0,12.0,36.0,14.0
2010-01-18 02:50:00,12.0,13.0,52.0,52.0,29.0,55.0,42.0,9.0,9.0,45.0,27.0
2010-01-18 02:55:00,12.0,11.0,39.0,40.0,36.0,43.0,25.0,10.0,10.0,40.0,19.0
2010-01-18 03:00:00,14.0,13.0,39.0,44.0,23.0,40.0,34.0,8.0,8.0,38.0,23.0
2010-01-18 03:05:00,22.0,22.0,37.0,37.0,31.0,43.0,34.0,9.0,9.0,36.0,27.0
2010-01-18 03:10:00,15.0,16.0,58.0,59.0,28.0,54.0,42.0,8.0,8.0,39.0,24.0
2010-01-18 03:15:00,18.0,17.0,52.0,46.0,52.0,58.0,44.0,9.0,9.0,42.0,28.0
2010-01-18 03:20:00,18.0,19.0,84.0,85.0,40.0,66.0,49.0,9.0,9.0,50.0,31.0
2010-01-18 03:25:00,20.0,30.0,58.0,54.0,82.0,55.0,41.0,7.0,13.0,62.0,22.0
2010-01-18 03:30:00,16.0,20.0,63.0,56.0,88.0,67.0,50.0,12.0,9.0,63.0,28.0
2010-01-18 03:35:00,30.0,30.0,71.0,67.0,58.0,57.0,43.0,12.0,14.0,44.0,29.0
2010-01-18 03:40:00,33.0,33.0,86.0,81.0,64.0,79.0,62.0,10.0,10.0,44.0,40.0
2010-01-18 03:45:00,28.0,28.0,75.0,77.0,83.0,80.0,58.0,17.0,16.0,45.0,38.0
2010-01-18 03:50:00,18.0,19.0,85.0,84.0,59.0,74.0,57.0,17.0,18.0,54.0,46.0
2010-01-18 03:55:00,21.0,21.0,76.0,76.0,58.0,78.0,66.0,14.0,15.0,44.0,23.0
2010-01-18 04:00:00,25.0,28.0,89.0,86.0,72.0,90.0,68.0,13.0,11.0,62.0,25.0
2010-01-18 04:05:00,36.0,35.0,87.0,83.0,85.0,73.0,58.0,13.0,13.0,49.0,28.0
2010-01-18 04:10:00,39.0,34.0,86.0,85.0,83.0,81.0,56.0,10.0,10.0,50.0,34.0
2010-01-18 04:15:00,34.0,33.0,75.0,81.0,91.0,80.0,64.0,13.0,14.0,59.0,26.0
2010-01-18 04:20:00,47.0,47.0,124.0,116.0,82.0,124.0,107.0,13.0,12.0,51.0,46.0
2010-01-18 04:25:00,45.0,41.0,132.0,130.0,103.0,126.0,100.0,20.0,19.0,62.0,64.0
2010-01-18 04:30:00,51.0,54.0,127.0,123.0,107.0,114.0,93.0,16.0,17.0,54.0,61.0
2010-01-18 04:35:00,62.0,66.0,141.0,151.0,119.0,127.0,102.0,24.0,24.0,56.0,90.0
2010-01-18 04:40:00,69.0,70.0,153.0,148.0,144.0,141.0,118.0,29.0,27.0,72.0,102.0
2010-01-18 04:45:00,68.0,67.0,159.0,164.0,130.0,141.0,114.0,34.0,36.0,67.0,106.0
2010-01-18 04:50:00,60.0,64.0,159.0,146.0,130.0,142.0,135.0,39.0,39.0,72.0,128.0
2010-01-18 04:55:00,58.0,54.0,154.0,155.0,126.0,139.0,115.0,28.0,28.0,60.0,88.0
2010-01-18 05:00:00,55.0,61.0,162.0,154.0,124.0,148.0,123.0,22.0,23.0,94.0,91.0
2010-01-18 05:05:00,80.0,78.0,206.0,211.0,127.0,178.0,151.0,33.0,35.0,82.0,95.0
2010-01-18 05:10:00,75.0,75.0,222.0,214.0,154.0,189.0,159.0,43.0,44.0,99.0,104.0
2010-01-18 05:15:00,103.0,100.0,253.0,244.0,165.0,206.0,179.0,38.0,39.0,107.0,158.0
2010-01-18 05:20:00,97.0,98.0,233.0,233.0,161.0,218.0,188.0,54.0,56.0,104.0,151.0
2010-01-18 05:25:00,107.0,100.0,325.0,308.0,170.0,304.0,258.0,55.0,56.0,114.0,164.0
2010-01-18 05:30:00,133.0,131.0,282.0,280.0,164.0,257.0,237.0,69.0,71.0,94.0,185.0
2010-01-18 05:35:00,128.0,127.0,336.0,334.0,169.0,322.0,277.0,86.0,87.0,103.0,223.0
2010-01-18 05:40:00,138.0,138.0,387.0,391.0,191.0,344.0,282.0,91.0,90.0,114.0,311.0
2010-01-18 05:45:00,136.0,134.0,379.0,375.0,231.0,354.0,302.0,86.0,88.0,126.0,314.0
2010-01-18 05:50:00,157.0,155.0,390.0,382.0,217.0,350.0,312.0,112.0,111.0,120.0,309.0
2010-01-18 05:55:00,151.0,143.0,356.0,344.0,199.0,331.0,286.0,109.0,108.0,148.0,267.0
2010-01-18 06:00:00,173.0,177.0,402.0,391.0,232.0,363.0,320.0,107.0,111.0,134.0,228.0
2010-01-18 06:05:00,205.0,206.0,453.0,453.0,241.0,415.0,353.0,100.0,98.0,154.0,260.0
2010-01-18 06:10:00,229.0,240.0,520.0,498.0,256.0,458.0,395.0,106.0,109.0,169.0,274.0
2010-01-18 06:15:00,245.0,246.0,478.0,471.0,285.0,438.0,384.0,128.0,127.0,177.0,327.0
2010-01-18 06:20:00,253.0,249.0,512.0,494.0,288.0,492.0,407.0,132.0,137.0,176.0,364.0
2010-01-18 06:25:00,280.0,282.0,566.0,547.0,259.0,491.0,409.0,128.0,128.0,216.0,391.0
2010-01-18 06:30:00,337.0,325.0,540.0,528.0,271.0,510.0,418.0,158.0,157.0,203.0,389.0
2010-01-18 06:35:00,238.0,249.0,461.0,498.0,290.0,557.0,459.0,153.0,155.0,238.0,461.0
2010-01-18 06:40:00,159.0,99.0,290.0,419.0,314.0,559.0,433.0,178.0,172.0,258.0,469.0
2010-01-18 06:45:00,222.0,237.0,350.0,516.0,333.0,459.0,356.0,209.0,208.0,281.0,506.0
2010-01-18 06:50:00,203.0,214.0,448.0,499.0,352.0,311.0,270.0,166.0,169.0,232.0,504.0
2010-01-18 06:55:00,204.0,190.0,431.0,495.0,315.0,388.0,281.0,179.0,178.0,246.0,449.0
2010-01-18 07:00:00,225.0,220.0,348.0,528.0,324.0,457.0,364.0,180.0,178.0,264.0,436.0
2010-01-18 07:05:00,257.0,234.0,432.0,474.0,310.0,450.0,405.0,182.0,181.0,255.0,460.0
2010-01-18 07:10:00,265.0,263.0,333.0,523.0,314.0,356.0,272.0,165.0,169.0,299.0,449.0
2010-01-18 07:15:00,282.0,264.0,346.0,458.0,355.0,398.0,322.0,205.0,208.0,279.0,485.0
2010-01-18 07:20:00,284.0,272.0,392.0,471.0,362.0,301.0,244.0,182.0,182.0,278.0,521.0
2010-01-18 07:25:00,288.0,274.0,359.0,484.0,353.0,319.0,253.0,181.0,182.0,294.0,527.0
2010-01-18 07:30:00,309.0,297.0,352.0,519.0,272.0,378.0,302.0,198.0,206.0,311.0,482.0
2010-01-18 07:35:00,250.0,250.0,319.0,460.0,316.0,347.0,284.0,207.0,216.0,286.0,571.0
2010-01-18 07:40:00,272.0,258.0,384.0,427.0,246.0,375.0,242.0,211.0,215.0,284.0,522.0
2010-01-18 07:45:00,283.0,280.0,407.0,464.0,309.0,307.0,272.0,187.0,195.0,342.0,555.0
2010-01-18 07:50:00,278.0,271.0,342.0,445.0,313.0,409.0,281.0,198.0,206.0,276.0,527.0
2010-01-18 07:55:00,266.0,256.0,319.0,442.0,255.0,377.0,318.0,185.0,189.0,286.0,532.0
2010-01-18 08:00:00,281.0,280.0,421.0,424.0,270.0,361.0,295.0,205.0,210.0,267.0,530.0
2010-01-18 08:05:00,283.0,280.0,329.0,430.0,267.0,366.0,252.0,168.0,168.0,260.0,536.0
2010-01-18 08:10:00,271.0,260.0,398.0,418.0,278.0,445.0,347.0,179.0,182.0,291.0,532.0
2010-01-18 08:15:00,267.0,264.0,323.0,451.0,310.0,386.0,308.0,196.0,195.0,239.0,508.0
2010-01-18 08:20:00,249.0,246.0,417.0,445.0,269.0,425.0,348.0,192.0,197.0,264.0,531.0
2010-01-18 08:25:00,228.0,224.0,391.0,461.0,261.0,389.0,302.0,213.0,220.0,276.0,502.0
2010-01-18 08:30:00,247.0,246.0,376.0,449.0,271.0,425.0,334.0,235.0,238.0,242.0,453.0
2010-01-18 08:35:00,250.0,235.0,397.0,471.0,281.0,427.0,337.0,201.0,211.0,245.0,471.0
2010-01-18 08:40:00,253.0,230.0,428.0,423.0,259.0,424.0,350.0,222.0,228.0,266.0,470.0
2010-01-18 08:45:00,213.0,216.0,305.0,394.0,267.0,421.0,336.0,216.0,217.0,255.0,421.0
2010-01-18 08:50:00,194.0,191.0,433.0,417.0,273.0,420.0,361.0,213.0,219.0,246.0,440.0
2010-01-18 08:55:00,237.0,228.0,392.0,388.0,283.0,347.0,287.0,170.0,176.0,236.0,415.0
2010-01-18 09:00:00,225.0,216.0,391.0,392.0,246.0,375.0,314.0,181.0,185.0,218.0,393.0
2010-01-18 09:05:00,230.0,225.0,364.0,357.0,267.0,378.0,312.0,157.0,162.0,251.0,382.0
2010-01-18 09:10:00,210.0,199.0,399.0,393.0,241.0,383.0,323.0,190.0,193.0,227.0,410.0
2010-01-18 09:15:00,209.0,201.0,423.0,408.0,199.0,411.0,335.0,166.0,173.0,237.0,456.0
2010-01-18 09:20:00,202.0,194.0,447.0,438.0,236.0,431.0,368.0,199.0,206.0,226.0,428.0
2010-01-18 09:25:00,214.0,212.0,415.0,416.0,240.0,428.0,353.0,178.0,180.0,217.0,425.0
2010-01-18 09:30:00,193.0,178.0,450.0,443.0,242.0,423.0,355.0,178.0,180.0,225.0,459.0
2010-01-18 09:35:00,220.0,228.0,418.0,406.0,233.0,431.0,362.0,199.0,203.0,274.0,399.0
2010-01-18 09:40:00,186.0,179.0,429.0,416.0,229.0,400.0,338.0,172.0,179.0,238.0,378.0
2010-01-18 09:45:00,197.0,200.0,371.0,379.0,210.0,399.0,320.0,198.0,202.0,257.0,362.0
2010-01-18 09:50:00,186.0,170.0,376.0,367.0,196.0,354.0,294.0,162.0,166.0,250.0,385.0
2010-01-18 09:55:00,142.0,148.0,358.0,346.0,191.0,388.0,305.0,177.0,179.0,235.0,309.0
2010-01-18 10:00:00,157.0,152.0,408.0,383.0,189.0,404.0,334.0,153.0,156.0,213.0,342.0
2010-01-18 10:05:00,143.0,139.0,356.0,358.0,166.0,391.0,330.0,145.0,147.0,233.0,306.0
2010-01-18 10:10:00,143.0,132.0,375.0,375.0,171.0,384.0,318.0,152.0,159.0,212.0,290.0
2010-01-18 10:15:00,144.0,151.0,389.0,369.0,177.0,367.0,320.0,144.0,146.0,247.0,327.0
2010-01-18 10:20:00,162.0,156.0,419.0,414.0,175.0,403.0,347.0,141.0,142.0,232.0,309.0
2010-01-18 10:25:00,153.0,147.0,383.0,372.0,198.0,397.0,330.0,145.0,147.0,235.0,304.0
2010-01-18 10:30:00,161.0,165.0,389.0,378.0,186.0,387.0,320.0,167.0,172.0,241.0,318.0
2010-01-18 10:35:00,157.0,147.0,352.0,338.0,176.0,385.0,317.0,147.0,151.0,213.0,364.0
2010-01-18 10:40:00,147.0,152.0,425.0,407.0,182.0,416.0,343.0,155.0,159.0,233.0,335.0
2010-01-18 10:45:00,160.0,152.0,377.0,372.0,195.0,405.0,329.0,140.0,145.0,256.0,324.0
2010-01-18 10:50:00,134.0,127.0,409.0,400.0,178.0,410.0,344.0,153.0,154.0,255.0,309.0
2010-01-18 10:55:00,160.0,160.0,376.0,369.0,181.0,386.0,317.0,128.0,138.0,245.0,290.0
2010-01-18 11:00:00,146.0,134.0,329.0,330.0,193.0,331.0,272.0,135.0,135.0,241.0,331.0
2010-01-18 11:05:00,137.0,133.0,355.0,344.0,174.0,377.0,303.0,148.0,157.0,227.0,322.0
2010-01-18 11:10:00,145.0,146.0,389.0,384.0,186.0,429.0,356.0,124.0,126.0,227.0,356.0
2010-01-18 11:15:00,168.0,175.0,380.0,374.0,180.0,411.0,326.0,150.0,147.0,232.0,329.0
2010-01-18 11:20:00,148.0,135.0,368.0,356.0,184.0,368.0,302.0,147.0,155.0,266.0,304.0
2010-01-18 11:25:00,145.0,138.0,365.0,371.0,177.0,382.0,324.0,133.0,144.0,217.0,350.0
2010-01-18 11:30:00,139.0,137.0,367.0,359.0,170.0,413.0,308.0,137.0,148.0,258.0,313.0
2010-01-18 11:35:00,151.0,150.0,396.0,379.0,169.0,390.0,320.0,149.0,151.0,257.0,313.0
2010-01-18 11:40:00,142.0,139.0,384.0,377.0,188.0,380.0,328.0,133.0,129.0,246.0,320.0
2010-01-18 11:45:00,153.0,149.0,356.0,355.0,198.0,390.0,319.0,175.0,152.0,233.0,345.0
2010-01-18 11:50:00,147.0,141.0,329.0,330.0,196.0,373.0,290.0,121.0,136.0,284.0,305.0
2010-01-18 11:55:00,139.0,136.0,371.0,342.0,145.0,366.0,311.0,143.0,142.0,234.0,323.0
2010-01-18 12:00:00,145.0,143.0,370.0,359.0,193.0,383.0,322.0,140.0,142.0,265.0,325.0
2010-01-18 12:05:00,142.0,146.0,385.0,369.0,212.0,412.0,338.0,142.0,148.0,236.0,356.0
2010-01-18 12:10:00,167.0,156.0,401.0,385.0,189.0,416.0,339.0,147.0,160.0,255.0,342.0
2010-01-18 12:15:00,157.0,143.0,382.0,368.0,193.0,394.0,324.0,155.0,157.0,278.0,334.0
2010-01-18 12:20:00,157.0,156.0,359.0,373.0,182.0,401.0,337.0,143.0,144.0,305.0,302.0
2010-01-18 12:25:00,151.0,150.0,372.0,377.0,198.0,395.0,324.0,145.0,151.0,280.0,314.0
2010-01-18 12:30:00,150.0,133.0,360.0,364.0,173.0,417.0,343.0,127.0,135.0,292.0,321.0
2010-01-18 12:35:00,154.0,158.0,413.0,413.0,203.0,428.0,358.0,158.0,162.0,264.0,352.0
2010-01-18 12:40:00,163.0,151.0,376.0,378.0,187.0,391.0,332.0,130.0,135.0,265.0,320.0
2010-01-18 12:45:00,132.0,135.0,388.0,377.0,190.0,430.0,351.0,149.0,152.0,280.0,359.0
2010-01-18 12:50:00,149.0,152.0,391.0,383.0,187.0,422.0,348.0,141.0,143.0,267.0,343.0
2010-01-18 12:55:00,147.0,136.0,382.0,388.0,180.0,393.0,339.0,132.0,127.0,265.0,319.0
2010-01-18 13:00:00,158.0,154.0,400.0,386.0,194.0,420.0,355.0,153.0,151.0,276.0,364.0
2010-01-18 13:05:00,153.0,152.0,375.0,373.0,179.0,380.0,316.0,155.0,161.0,289.0,302.0
2010-01-18 13:10:00,138.0,132.0,390.0,379.0,197.0,418.0,355.0,149.0,154.0,281.0,345.0
2010-01-18 13:15:00,162.0,148.0,437.0,419.0,200.0,452.0,371.0,165.0,167.0,265.0,351.0
2010-01-18 13:20:00,150.0,155.0,398.0,391.0,184.0,423.0,340.0,158.0,164.0,268.0,355.0
2010-01-18 13:25:00,146.0,153.0,401.0,393.0,204.0,432.0,359.0,170.0,178.0,251.0,381.0
2010-01-18 13:30:00,151.0,138.0,394.0,386.0,211.0,409.0,338.0,155.0,162.0,291.0,381.0
2010-01-18 13:35:00,137.0,134.0,390.0,388.0,210.0,416.0,355.0,155.0,157.0,293.0,363.0
2010-01-18 13:40:00,155.0,149.0,437.0,430.0,194.0,458.0,379.0,184.0,185.0,307.0,342.0
2010-01-18 13:45:00,155.0,161.0,434.0,439.0,191.0,451.0,370.0,172.0,175.0,290.0,381.0
2010-01-18 13:50:00,139.0,134.0,423.0,402.0,202.0,458.0,360.0,168.0,179.0,303.0,328.0
2010-01-18 13:55:00,145.0,141.0,348.0,348.0,205.0,399.0,333.0,148.0,155.0,309.0,337.0
2010-01-18 14:00:00,147.0,150.0,383.0,380.0,186.0,416.0,341.0,152.0,162.0,288.0,355.0
2010-01-18 14:05:00,173.0,163.0,430.0,417.0,194.0,481.0,409.0,141.0,146.0,313.0,368.0
2010-01-18 14:10:00,160.0,153.0,424.0,414.0,203.0,456.0,379.0,153.0,159.0,297.0,375.0
2010-01-18 14:15:00,177.0,169.0,442.0,429.0,218.0,474.0,390.0,165.0,164.0,292.0,386.0
2010-01-18 14:20:00,175.0,170.0,458.0,446.0,207.0,480.0,415.0,136.0,147.0,309.0,367.0
2010-01-18 14:25:00,161.0,154.0,418.0,403.0,217.0,481.0,389.0,167.0,170.0,308.0,405.0
2010-01-18 14:30:00,159.0,160.0,409.0,430.0,191.0,467.0,386.0,180.0,184.0,286.0,369.0
2010-01-18 14:35:00,152.0,144.0,436.0,439.0,200.0,525.0,429.0,183.0,182.0,296.0,400.0
2010-01-18 14:40:00,185.0,181.0,527.0,515.0,216.0,515.0,427.0,196.0,202.0,318.0,418.0
2010-01-18 14:45:00,181.0,173.0,534.0,517.0,222.0,542.0,444.0,175.0,172.0,334.0,443.0
2010-01-18 14:50:00,180.0,174.0,487.0,477.0,259.0,492.0,416.0,179.0,192.0,314.0,398.0
2010-01-18 14:55:00,157.0,158.0,487.0,462.0,234.0,502.0,406.0,190.0,194.0,280.0,430.0
2010-01-18 15:00:00,200.0,192.0,443.0,424.0,249.0,430.0,359.0,211.0,220.0,316.0,457.0
2010-01-18 15:05:00,207.0,186.0,418.0,420.0,246.0,441.0,355.0,185.0,192.0,299.0,487.0
2010-01-18 15:10:00,212.0,209.0,424.0,414.0,236.0,455.0,374.0,213.0,219.0,335.0,528.0
2010-01-18 15:15:00,218.0,216.0,459.0,444.0,294.0,489.0,404.0,237.0,235.0,319.0,529.0
2010-01-18 15:20:00,234.0,221.0,456.0,438.0,292.0,491.0,390.0,249.0,261.0,330.0,509.0
2010-01-18 15:25:00,218.0,215.0,490.0,483.0,271.0,505.0,425.0,249.0,256.0,319.0,561.0
2010-01-18 15:30:00,213.0,200.0,453.0,444.0,246.0,500.0,418.0,254.0,261.0,357.0,497.0
2010-01-18 15:35:00,215.0,215.0,450.0,441.0,255.0,464.0,379.0,267.0,273.0,369.0,548.0
2010-01-18 15:40:00,211.0,198.0,444.0,427.0,263.0,434.0,365.0,283.0,288.0,364.0,554.0
2010-01-18 15:45:00,225.0,241.0,443.0,441.0,272.0,466.0,383.0,270.0,281.0,368.0,553.0
2010-01-18 15:50:00,225.0,203.0,512.0,499.0,255.0,518.0,429.0,269.0,277.0,384.0,576.0
2010-01-18 15:55:00,200.0,202.0,530.0,516.0,274.0,521.0,430.0,257.0,270.0,369.0,524.0
2010-01-18 16:00:00,198.0,192.0,473.0,471.0,266.0,504.0,407.0,261.0,265.0,325.0,565.0
2010-01-18 16:05:00,208.0,207.0,481.0,470.0,259.0,507.0,407.0,266.0,272.0,377.0,550.0
2010-01-18 16:10:00,216.0,219.0,504.0,492.0,251.0,492.0,424.0,256.0,264.0,346.0,570.0
2010-01-18 16:15:00,230.0,212.0,508.0,482.0,268.0,505.0,403.0,268.0,271.0,348.0,569.0
2010-01-18 16:20:00,234.0,223.0,500.0,489.0,305.0,497.0,411.0,257.0,266.0,377.0,559.0
2010-01-18 16:25:00,196.0,206.0,522.0,503.0,261.0,525.0,424.0,257.0,259.0,322.0,563.0
2010-01-18 16:30:00,198.0,186.0,505.0,492.0,257.0,515.0,414.0,253.0,259.0,345.0,507.0
2010-01-18 16:35:00,193.0,194.0,484.0,478.0,293.0,508.0,426.0,250.0,252.0,341.0,539.0
2010-01-18 16:40:00,215.0,204.0,485.0,481.0,288.0,483.0,403.0,242.0,249.0,326.0,513.0
2010-01-18 16:45:00,219.0,212.0,538.0,521.0,296.0,550.0,451.0,248.0,258.0,354.0,503.0
2010-01-18 16:50:00,217.0,207.0,516.0,516.0,273.0,512.0,428.0,213.0,226.0,333.0,512.0
2010-01-18 16:55:00,201.0,197.0,478.0,470.0,265.0,507.0,400.0,246.0,257.0,365.0,492.0
2010-01-18 17:00:00,198.0,189.0,463.0,457.0,275.0,480.0,386.0,230.0,238.0,329.0,525.0
2010-01-18 17:05:00,193.0,207.0,544.0,524.0,269.0,532.0,447.0,230.0,238.0,324.0,511.0
2010-01-18 17:10:00,222.0,212.0,498.0,480.0,281.0,519.0,442.0,244.0,250.0,365.0,480.0
2010-01-18 17:15:00,235.0,235.0,559.0,549.0,287.0,540.0,434.0,245.0,245.0,357.0,478.0
2010-01-18 17:20:00,246.0,228.0,520.0,503.0,292.0,529.0,440.0,245.0,253.0,336.0,523.0
2010-01-18 17:25:00,210.0,211.0,481.0,475.0,278.0,497.0,399.0,252.0,258.0,332.0,517.0
2010-01-18 17:30:00,219.0,208.0,547.0,539.0,271.0,549.0,430.0,273.0,280.0,347.0,456.0
2010-01-18 17:35:00,197.0,196.0,551.0,542.0,281.0,526.0,439.0,236.0,234.0,333.0,486.0
2010-01-18 17:40:00,208.0,197.0,484.0,479.0,300.0,496.0,406.0,235.0,239.0,343.0,497.0
